color,percentage,frame
black,0.0,159
blue,0.9628144290123457,159
brown,0.026850887345679014,159
green,3.18287037037037e-05,159
orange,0.0,159
purple,0.0,159
red,0.0,159
white,0.0,159
yellow,0.0,159
black,0.0,160
blue,0.9627961033950617,160
brown,0.02696759259259259,160
green,4.677854938271605e-05,160
orange,0.0,160
purple,0.0,160
red,0.0,160
white,0.0,160
yellow,0.0,160
black,0.0,161
blue,0.9626514274691358,161
brown,0.026732735339506174,161
green,4.147376543209877e-05,161
orange,0.0,161
purple,0.0,161
red,0.0,161
white,0.0,161
yellow,0.0,161
black,7.71604938271605e-06,162
blue,0.9626789158950617,162
brown,0.026983989197530863,162
green,4.8225308641975306e-05,162
orange,0.0,162
purple,0.0,162
red,0.0,162
white,0.0,162
yellow,0.0,162
black,0.0,163
blue,0.9626711998456791,163
brown,0.027053433641975308,163
green,6.510416666666667e-05,163
orange,0.0,163
purple,0.0,163
red,0.0,163
white,0.0,163
yellow,0.0,163
black,0.0,164
blue,0.9626041666666667,164
brown,0.02753520447530864,164
green,0.00010030864197530864,164
orange,0.0,164
purple,0.0,164
red,0.0,164
white,0.0,164
yellow,0.0,164
black,0.0,165
blue,0.9626345486111111,165
brown,0.02747540509259259,165
green,9.259259259259259e-05,165
orange,0.0,165
purple,0.0,165
red,0.0,165
white,0.0,165
yellow,0.0,165
black,0.0,166
blue,0.9626683063271605,166
brown,0.027130594135802467,166
green,0.00011525848765432099,166
orange,0.0,166
purple,0.0,166
red,0.0,166
white,0.0,166
yellow,0.0,166
black,0.0,167
blue,0.962608024691358,167
brown,0.02558449074074074,167
green,9.789737654320988e-05,167
orange,0.0,167
purple,0.0,167
red,0.0,167
white,0.0,167
yellow,0.0,167
black,0.0,168
blue,0.9625356867283951,168
brown,0.02529079861111111,168
green,0.00014226466049382716,168
orange,0.0,168
purple,0.0,168
red,0.0,168
white,0.0,168
yellow,0.0,168
black,0.0,169
blue,0.9626924189814815,169
brown,0.0246484375,169
green,0.00010416666666666667,169
orange,0.0,169
purple,0.0,169
red,0.0,169
white,0.0,169
yellow,0.0,169
black,0.0,170
blue,0.9625742669753087,170
brown,0.02521797839506173,170
green,0.0001437114197530864,170
orange,0.0,170
purple,0.0,170
red,0.0,170
white,0.0,170
yellow,0.0,170
black,0.0,171
blue,0.9626765046296296,171
brown,0.02472993827160494,171
green,0.00010561342592592592,171
orange,0.0,171
purple,0.0,171
red,0.0,171
white,0.0,171
yellow,0.0,171
black,0.0,172
blue,0.9625549768518519,172
brown,0.02544704861111111,172
green,0.00018614969135802469,172
orange,0.0,172
purple,0.0,172
red,0.0,172
white,0.0,172
yellow,0.0,172
black,0.0,173
blue,0.9626186342592593,173
brown,0.024661940586419753,173
green,0.00018566743827160494,173
orange,0.0,173
purple,0.0,173
red,0.0,173
white,0.0,173
yellow,0.0,173
black,0.0,174
blue,0.962580536265432,174
brown,0.025161072530864196,174
green,0.00017746913580246913,174
orange,0.0,174
purple,0.0,174
red,0.0,174
white,0.0,174
yellow,0.0,174
black,0.0,175
blue,0.9627030285493827,175
brown,0.024362461419753085,175
green,0.00013647762345679013,175
orange,0.0,175
purple,0.0,175
red,0.0,175
white,0.0,175
yellow,0.0,175
black,0.0,176
blue,0.9626065779320988,176
brown,0.025377604166666668,176
green,0.00018229166666666667,176
orange,0.0,176
purple,0.0,176
red,0.0,176
white,0.0,176
yellow,0.0,176
black,0.0,177
blue,0.9626832561728395,177
brown,0.02446903935185185,177
green,0.00011429398148148148,177
orange,0.0,177
purple,0.0,177
red,0.0,177
white,0.0,177
yellow,0.0,177
black,0.0,178
blue,0.9626306905864197,178
brown,0.025108989197530865,178
green,0.00015962577160493827,178
orange,0.0,178
purple,0.0,178
red,0.0,178
white,0.0,178
yellow,0.0,178
black,0.0,179
blue,0.9626147762345679,179
brown,0.0243383487654321,179
green,0.0001654128086419753,179
orange,0.0,179
purple,0.0,179
red,0.0,179
white,0.0,179
yellow,0.0,179
black,0.0,180
blue,0.9626953125,180
brown,0.024936342592592593,180
green,0.00010416666666666667,180
orange,0.0,180
purple,0.0,180
red,0.0,180
white,0.0,180
yellow,0.0,180
black,0.0,181
blue,0.9626880787037037,181
brown,0.024466628086419754,181
green,0.00013503086419753085,181
orange,0.0,181
purple,0.0,181
red,0.0,181
white,0.0,181
yellow,0.0,181
black,0.0,182
blue,0.9628076774691358,182
brown,0.025017361111111112,182
green,1.109182098765432e-05,182
orange,0.0,182
purple,0.0,182
red,0.0,182
white,0.0,182
yellow,0.0,182
black,0.0,183
blue,0.9628833912037037,183
brown,0.022980324074074073,183
green,7.2337962962962966e-06,183
orange,0.0,183
purple,0.0,183
red,0.0,183
white,0.0,183
yellow,0.0,183
black,0.0,184
blue,0.9628187692901234,184
brown,0.022625385802469134,184
green,1.7843364197530866e-05,184
orange,0.0,184
purple,0.0,184
red,0.0,184
white,0.0,184
yellow,0.0,184
black,0.0,185
blue,0.962866512345679,185
brown,0.02104021990740741,185
green,1.3503086419753087e-05,185
orange,0.0,185
purple,0.0,185
red,0.0,185
white,0.0,185
yellow,0.0,185
black,0.0,186
blue,0.9628645833333334,186
brown,0.02038966049382716,186
green,1.3503086419753087e-05,186
orange,0.0,186
purple,0.0,186
red,0.0,186
white,0.0,186
yellow,0.0,186
black,0.0,187
blue,0.9629349922839506,187
brown,0.01886766975308642,187
green,3.858024691358025e-06,187
orange,0.0,187
purple,0.0,187
red,0.0,187
white,0.0,187
yellow,0.0,187
black,0.0,188
blue,0.9629566936728395,188
brown,0.018821855709876545,188
green,4.822530864197531e-06,188
orange,0.0,188
purple,0.0,188
red,0.0,188
white,0.0,188
yellow,0.0,188
black,0.0,189
blue,0.9629581404320988,189
brown,0.01710889274691358,189
green,4.822530864197531e-06,189
orange,0.0,189
purple,0.0,189
red,0.0,189
white,0.0,189
yellow,0.0,189
black,0.0,190
blue,0.9629528356481482,190
brown,0.01609471450617284,190
green,1.0127314814814815e-05,190
orange,0.0,190
purple,0.0,190
red,0.0,190
white,0.0,190
yellow,0.0,190
black,0.0,191
blue,0.9629393325617284,191
brown,0.01486255787037037,191
green,2.36304012345679e-05,191
orange,0.0,191
purple,0.0,191
red,0.0,191
white,0.0,191
yellow,0.0,191
black,0.0,192
blue,0.9629050925925926,192
brown,0.014305555555555556,192
green,5.787037037037037e-05,192
orange,0.0,192
purple,0.0,192
red,0.0,192
white,0.0,192
yellow,0.0,192
black,0.0,193
blue,0.9629456018518519,193
brown,0.013548900462962962,193
green,1.736111111111111e-05,193
orange,0.0,193
purple,0.0,193
red,0.0,193
white,0.0,193
yellow,0.0,193
black,0.0,194
blue,0.9628858024691358,194
brown,0.013952546296296296,194
green,7.716049382716049e-05,194
orange,0.0,194
purple,0.0,194
red,0.0,194
white,0.0,194
yellow,0.0,194
black,0.0,195
blue,0.9629629629629629,195
brown,0.013260995370370371,195
green,0.0,195
orange,0.0,195
purple,0.0,195
red,0.0,195
white,0.0,195
yellow,0.0,195
black,0.0,196
blue,0.9629629629629629,196
brown,0.01271267361111111,196
green,0.0,196
orange,0.0,196
purple,0.0,196
red,0.0,196
white,0.0,196
yellow,0.0,196
black,0.0,197
blue,0.9629629629629629,197
brown,0.012425250771604938,197
green,0.0,197
orange,0.0,197
purple,0.0,197
red,0.0,197
white,0.0,197
yellow,0.0,197
black,0.0,198
blue,0.9629629629629629,198
brown,0.012549672067901235,198
green,0.0,198
orange,0.0,198
purple,0.0,198
red,0.0,198
white,0.0,198
yellow,0.0,198
black,0.0,199
blue,0.9629629629629629,199
brown,0.011848958333333333,199
green,0.0,199
orange,0.0,199
purple,0.0,199
red,0.0,199
white,0.0,199
yellow,0.0,199
black,0.0,200
blue,0.9629629629629629,200
brown,0.011632426697530864,200
green,0.0,200
orange,0.0,200
purple,0.0,200
red,0.0,200
white,0.0,200
yellow,0.0,200
black,0.0,201
blue,0.9629629629629629,201
brown,0.010815489969135802,201
green,0.0,201
orange,0.0,201
purple,0.0,201
red,0.0,201
white,0.0,201
yellow,0.0,201
black,0.0,202
blue,0.9629629629629629,202
brown,0.010399305555555556,202
green,0.0,202
orange,0.0,202
purple,0.0,202
red,0.0,202
white,0.0,202
yellow,0.0,202
black,0.0,203
blue,0.9629629629629629,203
brown,0.00988184799382716,203
green,0.0,203
orange,0.0,203
purple,0.0,203
red,0.0,203
white,0.0,203
yellow,0.0,203
black,0.0,204
blue,0.9629629629629629,204
brown,0.009540412808641976,204
green,0.0,204
orange,0.0,204
purple,0.0,204
red,0.0,204
white,0.0,204
yellow,0.0,204
black,0.0,205
blue,0.9629629629629629,205
brown,0.008719618055555555,205
green,0.0,205
orange,0.0,205
purple,0.0,205
red,0.0,205
white,0.0,205
yellow,0.0,205
black,0.0,206
blue,0.9629629629629629,206
brown,0.008774594907407408,206
green,0.0,206
orange,0.0,206
purple,0.0,206
red,0.0,206
white,0.0,206
yellow,0.0,206
black,0.0,207
blue,0.9629629629629629,207
brown,0.008859953703703703,207
green,0.0,207
orange,0.0,207
purple,0.0,207
red,0.0,207
white,0.0,207
yellow,0.0,207
black,0.0,208
blue,0.9629629629629629,208
brown,0.009717399691358024,208
green,0.0,208
orange,0.0,208
purple,0.0,208
red,0.0,208
white,0.0,208
yellow,0.0,208
black,0.0,209
blue,0.9629629629629629,209
brown,0.009839891975308643,209
green,0.0,209
orange,0.0,209
purple,0.0,209
red,0.0,209
white,0.0,209
yellow,0.0,209
black,0.0,210
blue,0.9629629629629629,210
brown,0.010339023919753087,210
green,0.0,210
orange,0.0,210
purple,0.0,210
red,0.0,210
white,0.0,210
yellow,0.0,210
black,0.0,211
blue,0.9629629629629629,211
brown,0.01046923225308642,211
green,0.0,211
orange,0.0,211
purple,0.0,211
red,0.0,211
white,0.0,211
yellow,0.0,211
black,0.0,212
blue,0.9629629629629629,212
brown,0.01154128086419753,212
green,0.0,212
orange,0.0,212
purple,0.0,212
red,0.0,212
white,0.0,212
yellow,0.0,212
black,0.0,213
blue,0.9629629629629629,213
brown,0.011977237654320988,213
green,0.0,213
orange,0.0,213
purple,0.0,213
red,0.0,213
white,0.0,213
yellow,0.0,213
black,0.0,214
blue,0.9629629629629629,214
brown,0.012698688271604938,214
green,0.0,214
orange,0.0,214
purple,0.0,214
red,0.0,214
white,0.0,214
yellow,0.0,214
black,0.0,215
blue,0.9629629629629629,215
brown,0.012581983024691358,215
green,0.0,215
orange,0.0,215
purple,0.0,215
red,0.0,215
white,0.0,215
yellow,0.0,215
black,0.0,216
blue,0.9629629629629629,216
brown,0.01353587962962963,216
green,0.0,216
orange,0.0,216
purple,0.0,216
red,0.0,216
white,0.0,216
yellow,0.0,216
black,0.0,217
blue,0.9629629629629629,217
brown,0.013521894290123456,217
green,0.0,217
orange,0.0,217
purple,0.0,217
red,0.0,217
white,0.0,217
yellow,0.0,217
black,0.0,218
blue,0.9629629629629629,218
brown,0.01416039737654321,218
green,0.0,218
orange,0.0,218
purple,0.0,218
red,0.0,218
white,0.0,218
yellow,0.0,218
black,0.0,219
blue,0.9629629629629629,219
brown,0.01437355324074074,219
green,0.0,219
orange,0.0,219
purple,0.0,219
red,0.0,219
white,0.0,219
yellow,0.0,219
black,0.0,220
blue,0.9629629629629629,220
brown,0.015380015432098765,220
green,0.0,220
orange,0.0,220
purple,0.0,220
red,0.0,220
white,0.0,220
yellow,0.0,220
black,0.0,221
blue,0.9629629629629629,221
brown,0.015164448302469135,221
green,0.0,221
orange,0.0,221
purple,0.0,221
red,0.0,221
white,0.0,221
yellow,0.0,221
black,0.0,222
blue,0.9629629629629629,222
brown,0.016419270833333333,222
green,0.0,222
orange,0.0,222
purple,0.0,222
red,0.0,222
white,0.0,222
yellow,0.0,222
black,0.0,223
blue,0.9629629629629629,223
brown,0.01675347222222222,223
green,0.0,223
orange,0.0,223
purple,0.0,223
red,0.0,223
white,0.0,223
yellow,0.0,223
black,0.0,224
blue,0.9629629629629629,224
brown,0.0182007137345679,224
green,0.0,224
orange,0.0,224
purple,0.0,224
red,0.0,224
white,0.0,224
yellow,0.0,224
black,0.0,225
blue,0.9629629629629629,225
brown,0.018486207561728394,225
green,0.0,225
orange,0.0,225
purple,0.0,225
red,0.0,225
white,0.0,225
yellow,0.0,225
black,0.0,226
blue,0.9629629629629629,226
brown,0.01991657021604938,226
green,0.0,226
orange,0.0,226
purple,0.0,226
red,0.0,226
white,0.0,226
yellow,0.0,226
black,0.0,227
blue,0.9629629629629629,227
brown,0.02072289737654321,227
green,0.0,227
orange,0.0,227
purple,0.0,227
red,0.0,227
white,0.0,227
yellow,0.0,227
black,0.0,228
blue,0.9629629629629629,228
brown,0.022754629629629628,228
green,0.0,228
orange,0.0,228
purple,0.0,228
red,0.0,228
white,0.0,228
yellow,0.0,228
black,0.0,229
blue,0.9629629629629629,229
brown,0.023421585648148148,229
green,0.0,229
orange,0.0,229
purple,0.0,229
red,0.0,229
white,0.0,229
yellow,0.0,229
black,0.0,230
blue,0.9629629629629629,230
brown,0.024597800925925926,230
green,0.0,230
orange,0.0,230
purple,0.0,230
red,0.0,230
white,0.0,230
yellow,0.0,230
black,0.0,231
blue,0.9629629629629629,231
brown,0.02519193672839506,231
green,0.0,231
orange,0.0,231
purple,0.0,231
red,0.0,231
white,0.0,231
yellow,0.0,231
black,0.0,232
blue,0.9629629629629629,232
brown,0.026820505401234568,232
green,0.0,232
orange,0.0,232
purple,0.0,232
red,0.0,232
white,0.0,232
yellow,0.0,232
black,0.0,233
blue,0.9629629629629629,233
brown,0.027551601080246915,233
green,0.0,233
orange,0.0,233
purple,0.0,233
red,0.0,233
white,0.0,233
yellow,0.0,233
black,0.0,234
blue,0.9629629629629629,234
brown,0.029093364197530863,234
green,0.0,234
orange,0.0,234
purple,0.0,234
red,0.0,234
white,0.0,234
yellow,0.0,234
black,0.0,235
blue,0.9629629629629629,235
brown,0.03013551311728395,235
green,0.0,235
orange,0.0,235
purple,0.0,235
red,0.0,235
white,0.0,235
yellow,0.0,235
black,0.0,236
blue,0.9629629629629629,236
brown,0.03064525462962963,236
green,0.0,236
orange,0.0,236
purple,0.0,236
red,0.0,236
white,0.0,236
yellow,0.0,236
black,0.0,237
blue,0.9629629629629629,237
brown,0.030886381172839508,237
green,0.0,237
orange,0.0,237
purple,0.0,237
red,0.0,237
white,0.0,237
yellow,0.0,237
black,0.0,238
blue,0.9629629629629629,238
brown,0.030648148148148147,238
green,0.0,238
orange,0.0,238
purple,0.0,238
red,0.0,238
white,0.0,238
yellow,0.0,238
black,0.0,239
blue,0.9629629629629629,239
brown,0.030501543209876542,239
green,0.0,239
orange,0.0,239
purple,0.0,239
red,0.0,239
white,0.0,239
yellow,0.0,239
black,0.0,240
blue,0.9629629629629629,240
brown,0.03082127700617284,240
green,0.0,240
orange,0.0,240
purple,0.0,240
red,0.0,240
white,0.0,240
yellow,0.0,240
black,0.0,241
blue,0.9629629629629629,241
brown,0.030668402777777777,241
green,0.0,241
orange,0.0,241
purple,0.0,241
red,0.0,241
white,0.0,241
yellow,0.0,241
black,0.0,242
blue,0.9629629629629629,242
brown,0.030418595679012346,242
green,0.0,242
orange,0.0,242
purple,0.0,242
red,0.0,242
white,0.0,242
yellow,0.0,242
black,0.0,243
blue,0.9629629629629629,243
brown,0.03017650462962963,243
green,0.0,243
orange,0.0,243
purple,0.0,243
red,0.0,243
white,0.0,243
yellow,0.0,243
black,0.0,244
blue,0.9629629629629629,244
brown,0.03029320987654321,244
green,0.0,244
orange,0.0,244
purple,0.0,244
red,0.0,244
white,0.0,244
yellow,0.0,244
black,0.0,245
blue,0.9629629629629629,245
brown,0.030372299382716048,245
green,0.0,245
orange,0.0,245
purple,0.0,245
red,0.0,245
white,0.0,245
yellow,0.0,245
black,0.0,246
blue,0.9629629629629629,246
brown,0.030631751543209875,246
green,0.0,246
orange,0.0,246
purple,0.0,246
red,0.0,246
white,0.0,246
yellow,0.0,246
black,0.0,247
blue,0.9629629629629629,247
brown,0.029421296296296296,247
green,0.0,247
orange,0.0,247
purple,0.0,247
red,0.0,247
white,0.0,247
yellow,0.0,247
black,0.0,248
blue,0.9629629629629629,248
brown,0.028624131944444443,248
green,0.0,248
orange,0.0,248
purple,0.0,248
red,0.0,248
white,0.0,248
yellow,0.0,248
black,0.0,249
blue,0.9629629629629629,249
brown,0.027644675925925927,249
green,0.0,249
orange,0.0,249
purple,0.0,249
red,0.0,249
white,0.0,249
yellow,0.0,249
black,0.0,250
blue,0.9629629629629629,250
brown,0.02790702160493827,250
green,0.0,250
orange,0.0,250
purple,0.0,250
red,0.0,250
white,0.0,250
yellow,0.0,250
black,0.0,251
blue,0.9629629629629629,251
brown,0.02763165509259259,251
green,0.0,251
orange,0.0,251
purple,0.0,251
red,0.0,251
white,0.0,251
yellow,0.0,251
black,0.0,252
blue,0.9629629629629629,252
brown,0.028153935185185185,252
green,0.0,252
orange,0.0,252
purple,0.0,252
red,0.0,252
white,0.0,252
yellow,0.0,252
black,0.0,253
blue,0.9629629629629629,253
brown,0.028137538580246913,253
green,0.0,253
orange,0.0,253
purple,0.0,253
red,0.0,253
white,0.0,253
yellow,0.0,253
black,0.0,254
blue,0.9629629629629629,254
brown,0.028191068672839506,254
green,0.0,254
orange,0.0,254
purple,0.0,254
red,0.0,254
white,0.0,254
yellow,0.0,254
black,0.0,255
blue,0.9629629629629629,255
brown,0.028622685185185185,255
green,0.0,255
orange,0.0,255
purple,0.0,255
red,0.0,255
white,0.0,255
yellow,0.0,255
black,0.0,256
blue,0.9629629629629629,256
brown,0.029730902777777776,256
green,0.0,256
orange,0.0,256
purple,0.0,256
red,0.0,256
white,0.0,256
yellow,0.0,256
black,0.0,257
blue,0.9629629629629629,257
brown,0.030361689814814814,257
green,0.0,257
orange,0.0,257
purple,0.0,257
red,0.0,257
white,0.0,257
yellow,0.0,257
black,0.0,258
blue,0.9629629629629629,258
brown,0.03193335262345679,258
green,0.0,258
orange,0.0,258
purple,0.0,258
red,0.0,258
white,0.0,258
yellow,0.0,258
black,0.0,259
blue,0.9629629629629629,259
brown,0.03134693287037037,259
green,0.0,259
orange,0.0,259
purple,0.0,259
red,0.0,259
white,0.0,259
yellow,0.0,259
black,0.0,260
blue,0.9629629629629629,260
brown,0.03210648148148148,260
green,0.0,260
orange,0.0,260
purple,0.0,260
red,0.0,260
white,0.0,260
yellow,0.0,260
black,0.0,261
blue,0.9629629629629629,261
brown,0.03134307484567901,261
green,0.0,261
orange,0.0,261
purple,0.0,261
red,0.0,261
white,0.0,261
yellow,0.0,261
black,0.0,262
blue,0.9629629629629629,262
brown,0.03325135030864197,262
green,0.0,262
orange,0.0,262
purple,0.0,262
red,0.0,262
white,0.0,262
yellow,0.0,262
black,0.0,263
blue,0.9629629629629629,263
brown,0.03372974537037037,263
green,0.0,263
orange,0.0,263
purple,0.0,263
red,0.0,263
white,0.0,263
yellow,0.0,263
black,0.0,264
blue,0.9629629629629629,264
brown,0.03547164351851852,264
green,0.0,264
orange,0.0,264
purple,0.0,264
red,0.0,264
white,0.0,264
yellow,0.0,264
black,0.0,265
blue,0.9629629629629629,265
brown,0.0350048225308642,265
green,0.0,265
orange,0.0,265
purple,0.0,265
red,0.0,265
white,0.0,265
yellow,0.0,265
black,0.0,266
blue,0.9629629629629629,266
brown,0.03537471064814815,266
green,0.0,266
orange,0.0,266
purple,0.0,266
red,0.0,266
white,0.0,266
yellow,0.0,266
black,0.0,267
blue,0.9629629629629629,267
brown,0.0351953125,267
green,0.0,267
orange,0.0,267
purple,0.0,267
red,0.0,267
white,0.0,267
yellow,0.0,267
black,0.0,268
blue,0.9629629629629629,268
brown,0.036395158179012344,268
green,0.0,268
orange,0.0,268
purple,0.0,268
red,0.0,268
white,0.0,268
yellow,0.0,268
black,0.0,269
blue,0.9629629629629629,269
brown,0.03523726851851852,269
green,0.0,269
orange,0.0,269
purple,0.0,269
red,0.0,269
white,0.0,269
yellow,0.0,269
black,0.0,270
blue,0.9629629629629629,270
brown,0.03310040509259259,270
green,0.0,270
orange,0.0,270
purple,0.0,270
red,0.0,270
white,0.0,270
yellow,0.0,270
black,0.0,271
blue,0.9629629629629629,271
brown,0.03193721064814815,271
green,0.0,271
orange,0.0,271
purple,0.0,271
red,0.0,271
white,0.0,271
yellow,0.0,271
black,0.0,272
blue,0.9629629629629629,272
brown,0.032643711419753085,272
green,0.0,272
orange,0.0,272
purple,0.0,272
red,0.0,272
white,0.0,272
yellow,0.0,272
black,0.0,273
blue,0.9629629629629629,273
brown,0.03339795524691358,273
green,0.0,273
orange,0.0,273
purple,0.0,273
red,0.0,273
white,0.0,273
yellow,0.0,273
black,0.0,274
blue,0.9629629629629629,274
brown,0.03398775077160494,274
green,0.0,274
orange,0.0,274
purple,0.0,274
red,0.0,274
white,0.0,274
yellow,0.0,274
black,0.0,275
blue,0.9629629629629629,275
brown,0.033139949845679015,275
green,0.0,275
orange,0.0,275
purple,0.0,275
red,0.0,275
white,0.0,275
yellow,0.0,275
black,0.0,276
blue,0.9629629629629629,276
brown,0.03371383101851852,276
green,0.0,276
orange,0.0,276
purple,0.0,276
red,0.0,276
white,0.0,276
yellow,0.0,276
black,0.0,277
blue,0.9629629629629629,277
brown,0.03317033179012346,277
green,0.0,277
orange,0.0,277
purple,0.0,277
red,0.0,277
white,0.0,277
yellow,0.0,277
black,0.0,278
blue,0.9629629629629629,278
brown,0.03507908950617284,278
green,0.0,278
orange,0.0,278
purple,0.0,278
red,0.0,278
white,0.0,278
yellow,0.0,278
black,0.0,279
blue,0.9629629629629629,279
brown,0.03471932870370371,279
green,0.0,279
orange,0.0,279
purple,0.0,279
red,0.0,279
white,0.0,279
yellow,0.0,279
black,0.0,280
blue,0.9629629629629629,280
brown,0.03520640432098766,280
green,0.0,280
orange,0.0,280
purple,0.0,280
red,0.0,280
white,0.0,280
yellow,0.0,280
black,0.0,281
blue,0.9629629629629629,281
brown,0.034611304012345676,281
green,0.0,281
orange,0.0,281
purple,0.0,281
red,0.0,281
white,0.0,281
yellow,0.0,281
black,0.0,282
blue,0.9629629629629629,282
brown,0.035038097993827164,282
green,0.0,282
orange,0.0,282
purple,0.0,282
red,0.0,282
white,0.0,282
yellow,0.0,282
black,0.0,283
blue,0.9629629629629629,283
brown,0.03432966820987654,283
green,0.0,283
orange,0.0,283
purple,0.0,283
red,0.0,283
white,0.0,283
yellow,0.0,283
black,0.0,284
blue,0.9629629629629629,284
brown,0.03510368441358025,284
green,0.0,284
orange,0.0,284
purple,0.0,284
red,0.0,284
white,0.0,284
yellow,0.0,284
black,0.0,285
blue,0.9629629629629629,285
brown,0.03427613811728395,285
green,0.0,285
orange,0.0,285
purple,0.0,285
red,0.0,285
white,0.0,285
yellow,0.0,285
black,0.0,286
blue,0.9629629629629629,286
brown,0.034578993055555556,286
green,0.0,286
orange,0.0,286
purple,0.0,286
red,0.0,286
white,0.0,286
yellow,0.0,286
black,0.0,287
blue,0.9629629629629629,287
